Company,Position,Salary,symbol,industry,sector
"Regeneron Pharmaceuticals, Inc.","Intern
143 Salaries submitted",91,REGN,Biotechnology,Healthcare
"Regeneron Pharmaceuticals, Inc.","Intern - Hourly
80 Salaries submitted",111,REGN,Biotechnology,Healthcare
"Regeneron Pharmaceuticals, Inc.","Director
61 Salaries submitted",313,REGN,Biotechnology,Healthcare
"Regeneron Pharmaceuticals, Inc.","Associate Director
61 Salaries submitted",258,REGN,Biotechnology,Healthcare
"Regeneron Pharmaceuticals, Inc.","Staff Scientist
57 Salaries submitted",167,REGN,Biotechnology,Healthcare
"Regeneron Pharmaceuticals, Inc.","Research Associate III
52 Salaries submitted",106,REGN,Biotechnology,Healthcare
"Regeneron Pharmaceuticals, Inc.","Research Associate II
48 Salaries submitted",97,REGN,Biotechnology,Healthcare
"Regeneron Pharmaceuticals, Inc.","Manager
47 Salaries submitted",186,REGN,Biotechnology,Healthcare
"Regeneron Pharmaceuticals, Inc.","Senior Manager
46 Salaries submitted",225,REGN,Biotechnology,Healthcare
"Regeneron Pharmaceuticals, Inc.","R&D Associate
41 Salaries submitted",105,REGN,Biotechnology,Healthcare
"Regeneron Pharmaceuticals, Inc.","Associate Manager
40 Salaries submitted",157,REGN,Biotechnology,Healthcare
"Regeneron Pharmaceuticals, Inc.","R&D Specialist
39 Salaries submitted",132,REGN,Biotechnology,Healthcare
"Regeneron Pharmaceuticals, Inc.","Associate Scientist
35 Salaries submitted",103,REGN,Biotechnology,Healthcare
"Regeneron Pharmaceuticals, Inc.","Associate Biotech Production Specialist
35 Salaries submitted",87,REGN,Biotechnology,Healthcare
"Regeneron Pharmaceuticals, Inc.","Postdoctoral Fellow
34 Salaries submitted",91,REGN,Biotechnology,Healthcare
"Regeneron Pharmaceuticals, Inc.","QC Analyst
33 Salaries submitted",95,REGN,Biotechnology,Healthcare
"Regeneron Pharmaceuticals, Inc.","Biotech Production Specialist II
31 Salaries submitted",93,REGN,Biotechnology,Healthcare
"Replimune Group, Inc.","Sr. Associate
2 Salaries submitted",68,REPL,Biotechnology,Healthcare
"Replimune Group, Inc.","Senior Scientist
2 Salaries submitted",150,REPL,Biotechnology,Healthcare
"Replimune Group, Inc.","Associate Director
2 Salaries submitted",174,REPL,Biotechnology,Healthcare
"Replimune Group, Inc.","Senior Quality Systems Specialist
2 Salaries submitted",94,REPL,Biotechnology,Healthcare
"Replimune Group, Inc.","Scientist Analytical Development
2 Salaries submitted",115,REPL,Biotechnology,Healthcare
"Replimune Group, Inc.","QC Analyst
2 Salaries submitted",74,REPL,Biotechnology,Healthcare
"Replimune Group, Inc.","Associate Director, Translational Research
1 Salaries submitted",100,REPL,Biotechnology,Healthcare
"Replimune Group, Inc.","Senior Clinical Scientist - Oncology
1 Salaries submitted",146,REPL,Biotechnology,Healthcare
"Replimune Group, Inc.","Lead Clinical Data Manager
1 Salaries submitted",100,REPL,Biotechnology,Healthcare
"Replimune Group, Inc.","Programming Manager
1 Salaries submitted",146,REPL,Biotechnology,Healthcare
"Replimune Group, Inc.","Research
1 Salaries submitted",119,REPL,Biotechnology,Healthcare
"Replimune Group, Inc.","Regulatory Affairs Associate
1 Salaries submitted",79,REPL,Biotechnology,Healthcare
"Replimune Group, Inc.","Senior Manager, Process Development
1 Salaries submitted",138,REPL,Biotechnology,Healthcare
"Replimune Group, Inc.","Quality Control Analyst
1 Salaries submitted",71,REPL,Biotechnology,Healthcare
"Replimune Group, Inc.","Senior Clinical Scientist
1 Salaries submitted",135,REPL,Biotechnology,Healthcare
"Replimune Group, Inc.","Senior Manufacturing Associate
1 Salaries submitted",78,REPL,Biotechnology,Healthcare
"Replimune Group, Inc.","Principal Associate, Quality Systems
1 Salaries submitted",165,REPL,Biotechnology,Healthcare
"Replimune Group, Inc.","Director of Regulatory Affairs
1 Salaries submitted",185,REPL,Biotechnology,Healthcare
"Replimune Group, Inc.","Meetings & Congress Manager
1 Salaries submitted",114,REPL,Biotechnology,Healthcare
"Replimune Group, Inc.","Supply Chain Planner
1 Salaries submitted",78,REPL,Biotechnology,Healthcare
Regulus Therapeutics Inc.,"Research Associate
8 Salaries submitted",98,RGLS,Biotechnology,Healthcare
Regulus Therapeutics Inc.,"Senior Scientist
3 Salaries submitted",188,RGLS,Biotechnology,Healthcare
Regulus Therapeutics Inc.,"Scientist
3 Salaries submitted",159,RGLS,Biotechnology,Healthcare
Regulus Therapeutics Inc.,"Intern
2 Salaries submitted",90,RGLS,Biotechnology,Healthcare
Regulus Therapeutics Inc.,"Research Scientist
2 Salaries submitted",164,RGLS,Biotechnology,Healthcare
Regulus Therapeutics Inc.,"Logistics Coordinator
1 Salaries submitted",73,RGLS,Biotechnology,Healthcare
Regulus Therapeutics Inc.,"Director
1 Salaries submitted",315,RGLS,Biotechnology,Healthcare
Regulus Therapeutics Inc.,"Research Associate-pharmacology
1 Salaries submitted",166,RGLS,Biotechnology,Healthcare
Regulus Therapeutics Inc.,"Validation Engineer
1 Salaries submitted",119,RGLS,Biotechnology,Healthcare
Regulus Therapeutics Inc.,"Post Doctoral Fellow, Bioinformatics
1 Salaries submitted",162,RGLS,Biotechnology,Healthcare
Regulus Therapeutics Inc.,"Researcher
1 Salaries submitted",108,RGLS,Biotechnology,Healthcare
Regulus Therapeutics Inc.,"Purchasing Manager
1 Salaries submitted",167,RGLS,Biotechnology,Healthcare
Regulus Therapeutics Inc.,"Biology RD
1 Salaries submitted",87,RGLS,Biotechnology,Healthcare
Regulus Therapeutics Inc.,"Administrative Assistant
1 Salaries submitted",58,RGLS,Biotechnology,Healthcare
Regulus Therapeutics Inc.,"Bioinformatics Scientist
1 Salaries submitted",172,RGLS,Biotechnology,Healthcare
Regulus Therapeutics Inc.,"Senior Research Associate
1 Salaries submitted",123,RGLS,Biotechnology,Healthcare
Regulus Therapeutics Inc.,"R&D Laboratory Technician
1 Salaries submitted",76,RGLS,Biotechnology,Healthcare
REGENXBIO Inc.,"Scientist
5 Salaries submitted",123,RGNX,Biotechnology,Healthcare
REGENXBIO Inc.,"Senior Manager
5 Salaries submitted",195,RGNX,Biotechnology,Healthcare
REGENXBIO Inc.,"Senior Scientist
5 Salaries submitted",145,RGNX,Biotechnology,Healthcare
REGENXBIO Inc.,"Associate Scientist II
3 Salaries submitted",86,RGNX,Biotechnology,Healthcare
REGENXBIO Inc.,"Scientist II
3 Salaries submitted",114,RGNX,Biotechnology,Healthcare
REGENXBIO Inc.,"Senior Program Manager
2 Salaries submitted",189,RGNX,Biotechnology,Healthcare
REGENXBIO Inc.,"Business Analyst
2 Salaries submitted",97,RGNX,Biotechnology,Healthcare
REGENXBIO Inc.,"Clinical Project Manager
2 Salaries submitted",153,RGNX,Biotechnology,Healthcare
REGENXBIO Inc.,"Associate Scientist III
2 Salaries submitted",93,RGNX,Biotechnology,Healthcare
REGENXBIO Inc.,"Accounting Manager
1 Salaries submitted",135,RGNX,Biotechnology,Healthcare
REGENXBIO Inc.,"Associate Scientist I
1 Salaries submitted",72,RGNX,Biotechnology,Healthcare
REGENXBIO Inc.,"Clinical Trial Associate
1 Salaries submitted",77,RGNX,Biotechnology,Healthcare
REGENXBIO Inc.,"Vice President
1 Salaries submitted",424,RGNX,Biotechnology,Healthcare
REGENXBIO Inc.,"Associate Director, Regulatory Affairs
1 Salaries submitted",183,RGNX,Biotechnology,Healthcare
REGENXBIO Inc.,"Team Lead Process Development
1 Salaries submitted",130,RGNX,Biotechnology,Healthcare
REGENXBIO Inc.,"Associate Clinical Project Manager
1 Salaries submitted",142,RGNX,Biotechnology,Healthcare
REGENXBIO Inc.,"Senior Manager, Clinical Supplies
1 Salaries submitted",169,RGNX,Biotechnology,Healthcare
REGENXBIO Inc.,"Intern - Hourly
1 Salaries submitted",56,RGNX,Biotechnology,Healthcare
REGENXBIO Inc.,"Scientist I
1 Salaries submitted",95,RGNX,Biotechnology,Healthcare
REGENXBIO Inc.,"Intern Engineer
1 Salaries submitted",85,RGNX,Biotechnology,Healthcare
"Rigel Pharmaceuticals, Inc.","Senior Research Associate
5 Salaries submitted",112,RIGL,Biotechnology,Healthcare
"Rigel Pharmaceuticals, Inc.","Senior Scientist
3 Salaries submitted",182,RIGL,Biotechnology,Healthcare
"Rigel Pharmaceuticals, Inc.","Associate Scientist
3 Salaries submitted",92,RIGL,Biotechnology,Healthcare
"Rigel Pharmaceuticals, Inc.","Scientist
3 Salaries submitted",135,RIGL,Biotechnology,Healthcare
"Rigel Pharmaceuticals, Inc.","Project Manager [Marketing/Business Development]
2 Salaries submitted",232,RIGL,Biotechnology,Healthcare
"Rigel Pharmaceuticals, Inc.","Research Associate II
2 Salaries submitted",90,RIGL,Biotechnology,Healthcare
"Rigel Pharmaceuticals, Inc.","Senior Associate Scientist
2 Salaries submitted",122,RIGL,Biotechnology,Healthcare
"Rigel Pharmaceuticals, Inc.","Scientist I
1 Salaries submitted",109,RIGL,Biotechnology,Healthcare
"Rigel Pharmaceuticals, Inc.","Senior Project Manager Marketing and Business Devel
1 Salaries submitted",233,RIGL,Biotechnology,Healthcare
"Rigel Pharmaceuticals, Inc.","Associate Director
1 Salaries submitted",259,RIGL,Biotechnology,Healthcare
"Rigel Pharmaceuticals, Inc.","Manager
1 Salaries submitted",177,RIGL,Biotechnology,Healthcare
"Rigel Pharmaceuticals, Inc.","Staff Scientist
1 Salaries submitted",152,RIGL,Biotechnology,Healthcare
"Rigel Pharmaceuticals, Inc.","Consultant
1 Salaries submitted",164,RIGL,Biotechnology,Healthcare
"Rigel Pharmaceuticals, Inc.","TMF Manager
1 Salaries submitted",172,RIGL,Biotechnology,Healthcare
"Rigel Pharmaceuticals, Inc.","Research Scientist
1 Salaries submitted",139,RIGL,Biotechnology,Healthcare
"Rigel Pharmaceuticals, Inc.","Recruiter
1 Salaries submitted",171,RIGL,Biotechnology,Healthcare
"Rigel Pharmaceuticals, Inc.","VP Clinical Development
1 Salaries submitted",369,RIGL,Biotechnology,Healthcare
"Rigel Pharmaceuticals, Inc.","Data Analyst
1 Salaries submitted",97,RIGL,Biotechnology,Healthcare
"Rigel Pharmaceuticals, Inc.","IP Specialist
1 Salaries submitted",106,RIGL,Biotechnology,Healthcare
"Rigel Pharmaceuticals, Inc.","Administrative Coordinator
1 Salaries submitted",67,RIGL,Biotechnology,Healthcare
"Relay Therapeutics, Inc.","Director
10 Salaries submitted",349,RLAY,Biotechnology,Healthcare
"Relay Therapeutics, Inc.","Scientist
8 Salaries submitted",181,RLAY,Biotechnology,Healthcare
"Relay Therapeutics, Inc.","Scientist II
5 Salaries submitted",155,RLAY,Biotechnology,Healthcare
"Relay Therapeutics, Inc.","Senior Scientist I
3 Salaries submitted",178,RLAY,Biotechnology,Healthcare
"Relay Therapeutics, Inc.","Principal Scientist
3 Salaries submitted",239,RLAY,Biotechnology,Healthcare
"Relay Therapeutics, Inc.","Senior Research Associate II
2 Salaries submitted",133,RLAY,Biotechnology,Healthcare
"Relay Therapeutics, Inc.","Recruiter
2 Salaries submitted",217,RLAY,Biotechnology,Healthcare
"Relay Therapeutics, Inc.","Senior Scientist
2 Salaries submitted",198,RLAY,Biotechnology,Healthcare
"Relay Therapeutics, Inc.","Sr Procurement Specialist
2 Salaries submitted",135,RLAY,Biotechnology,Healthcare
"Relay Therapeutics, Inc.","Research Scientist
2 Salaries submitted",183,RLAY,Biotechnology,Healthcare
"Relay Therapeutics, Inc.","Scientist I
2 Salaries submitted",137,RLAY,Biotechnology,Healthcare
"Relay Therapeutics, Inc.","Finance
2 Salaries submitted",246,RLAY,Biotechnology,Healthcare
"Relay Therapeutics, Inc.","Sr Financial Analyst
1 Salaries submitted",161,RLAY,Biotechnology,Healthcare
"Relay Therapeutics, Inc.","Associate Chemist II
1 Salaries submitted",104,RLAY,Biotechnology,Healthcare
"Relay Therapeutics, Inc.","People Experience Manager
1 Salaries submitted",228,RLAY,Biotechnology,Healthcare
"Relay Therapeutics, Inc.","Jessica Cosman Fellow
1 Salaries submitted",148,RLAY,Biotechnology,Healthcare
"Relay Therapeutics, Inc.","Director, Research and Development
1 Salaries submitted",264,RLAY,Biotechnology,Healthcare
"Relay Therapeutics, Inc.","Senior Research Associate
1 Salaries submitted",129,RLAY,Biotechnology,Healthcare
"Relay Therapeutics, Inc.","Computational Chemist
1 Salaries submitted",152,RLAY,Biotechnology,Healthcare
"Relay Therapeutics, Inc.","IT Director
1 Salaries submitted",296,RLAY,Biotechnology,Healthcare
"Avidity Biosciences, Inc.","Senior Research Associate
6 Salaries submitted",102,RNA,Biotechnology,Healthcare
"Avidity Biosciences, Inc.","Research Associate
4 Salaries submitted",85,RNA,Biotechnology,Healthcare
"Avidity Biosciences, Inc.","Scientist
2 Salaries submitted",131,RNA,Biotechnology,Healthcare
"Avidity Biosciences, Inc.","HR Intern
2 Salaries submitted",64,RNA,Biotechnology,Healthcare
"Avidity Biosciences, Inc.","Vice President, Medical Affairs
1 Salaries submitted",493,RNA,Biotechnology,Healthcare
"Avidity Biosciences, Inc.","Assistant Director
1 Salaries submitted",123,RNA,Biotechnology,Healthcare
"Avidity Biosciences, Inc.","Scientist I
1 Salaries submitted",100,RNA,Biotechnology,Healthcare
"Avidity Biosciences, Inc.","Sr. Director
1 Salaries submitted",283,RNA,Biotechnology,Healthcare
"Avidity Biosciences, Inc.","Reasearch Associate
1 Salaries submitted",80,RNA,Biotechnology,Healthcare
"Avidity Biosciences, Inc.","Associate
1 Salaries submitted",103,RNA,Biotechnology,Healthcare
"Avidity Biosciences, Inc.","Associate Scientist
1 Salaries submitted",90,RNA,Biotechnology,Healthcare
Repare Therapeutics Inc.,"Bioinformatics
2 Salaries submitted",164,RPTX,Biotechnology,Healthcare
Repare Therapeutics Inc.,"Research Assistant
1 Salaries submitted",61,RPTX,Biotechnology,Healthcare
Repare Therapeutics Inc.,"Translational Scientist
1 Salaries submitted",137,RPTX,Biotechnology,Healthcare
Repare Therapeutics Inc.,"Principal Scientist
1 Salaries submitted",201,RPTX,Biotechnology,Healthcare
Repare Therapeutics Inc.,"Bioinformatics Co-op
1 Salaries submitted",145,RPTX,Biotechnology,Healthcare
"Rubius Therapeutics, Inc.","Research Associate
16 Salaries submitted",88,RUBY,Biotechnology,Healthcare
"Rubius Therapeutics, Inc.","Senior Research Associate
13 Salaries submitted",121,RUBY,Biotechnology,Healthcare
"Rubius Therapeutics, Inc.","Associate Scientist
13 Salaries submitted",92,RUBY,Biotechnology,Healthcare
"Rubius Therapeutics, Inc.","Scientist
9 Salaries submitted",158,RUBY,Biotechnology,Healthcare
"Rubius Therapeutics, Inc.","Director
6 Salaries submitted",307,RUBY,Biotechnology,Healthcare
"Rubius Therapeutics, Inc.","Associate Engineer
6 Salaries submitted",107,RUBY,Biotechnology,Healthcare
"Rubius Therapeutics, Inc.","Associate Director
5 Salaries submitted",251,RUBY,Biotechnology,Healthcare
"Rubius Therapeutics, Inc.","Senior Scientist
4 Salaries submitted",185,RUBY,Biotechnology,Healthcare
"Rubius Therapeutics, Inc.","Engineer
4 Salaries submitted",146,RUBY,Biotechnology,Healthcare
"Rubius Therapeutics, Inc.","Sr. Research Associate
2 Salaries submitted",124,RUBY,Biotechnology,Healthcare
"Rubius Therapeutics, Inc.","Manufacturing Technician
2 Salaries submitted",64,RUBY,Biotechnology,Healthcare
"Rubius Therapeutics, Inc.","Validation Engineer
2 Salaries submitted",115,RUBY,Biotechnology,Healthcare
"Rubius Therapeutics, Inc.","Associate
2 Salaries submitted",135,RUBY,Biotechnology,Healthcare
"Rubius Therapeutics, Inc.","HR Coodinator
1 Salaries submitted",55,RUBY,Biotechnology,Healthcare
"Rubius Therapeutics, Inc.","Manager Human Resources
1 Salaries submitted",316,RUBY,Biotechnology,Healthcare
"Rubius Therapeutics, Inc.","Procurement Manager
1 Salaries submitted",190,RUBY,Biotechnology,Healthcare
"Rubius Therapeutics, Inc.","Lab Operations Manager
1 Salaries submitted",165,RUBY,Biotechnology,Healthcare
"Rubius Therapeutics, Inc.","Quality Manager
1 Salaries submitted",168,RUBY,Biotechnology,Healthcare
"Rubius Therapeutics, Inc.","Sr Director External Manufacturing
1 Salaries submitted",320,RUBY,Biotechnology,Healthcare
"Rubius Therapeutics, Inc.","Senior Analyst
1 Salaries submitted",133,RUBY,Biotechnology,Healthcare
"Revolution Medicines, Inc.","Research Associate
13 Salaries submitted",80,RVMD,Biotechnology,Healthcare
"Revolution Medicines, Inc.","Scientist II
5 Salaries submitted",118,RVMD,Biotechnology,Healthcare
"Revolution Medicines, Inc.","Senior Scientist I
5 Salaries submitted",154,RVMD,Biotechnology,Healthcare
"Revolution Medicines, Inc.","Senior Research Associate
4 Salaries submitted",104,RVMD,Biotechnology,Healthcare
"Revolution Medicines, Inc.","Scientist I
3 Salaries submitted",113,RVMD,Biotechnology,Healthcare
"Revolution Medicines, Inc.","Associate Scientist
3 Salaries submitted",88,RVMD,Biotechnology,Healthcare
"Revolution Medicines, Inc.","Research Associate II
3 Salaries submitted",85,RVMD,Biotechnology,Healthcare
"Revolution Medicines, Inc.","Associate Director
2 Salaries submitted",237,RVMD,Biotechnology,Healthcare
"Revolution Medicines, Inc.","Associate Director, Clinical Data Management
2 Salaries submitted",150,RVMD,Biotechnology,Healthcare
"Revolution Medicines, Inc.","Scientist
2 Salaries submitted",135,RVMD,Biotechnology,Healthcare
"Revolution Medicines, Inc.","Engineer
1 Salaries submitted",128,RVMD,Biotechnology,Healthcare
"Revolution Medicines, Inc.","Senior Applications Administrator
1 Salaries submitted",129,RVMD,Biotechnology,Healthcare
"Revolution Medicines, Inc.","Project Manager
1 Salaries submitted",136,RVMD,Biotechnology,Healthcare
"Revolution Medicines, Inc.","Research Scientist
1 Salaries submitted",138,RVMD,Biotechnology,Healthcare
"Revolution Medicines, Inc.","Vice President Medicinal Chemistry
1 Salaries submitted",346,RVMD,Biotechnology,Healthcare
"Revolution Medicines, Inc.","Cancer Cell & Systems Biology Co-Op
1 Salaries submitted",104,RVMD,Biotechnology,Healthcare
"Revolution Medicines, Inc.","Senior Manager, Sec Reporting
1 Salaries submitted",210,RVMD,Biotechnology,Healthcare
"Revolution Medicines, Inc.","Data Scientist
1 Salaries submitted",149,RVMD,Biotechnology,Healthcare
"Revolution Medicines, Inc.","Senior Helpdesk Administrator
1 Salaries submitted",96,RVMD,Biotechnology,Healthcare
"Revolution Medicines, Inc.","IT Helpdesk Manager
1 Salaries submitted",130,RVMD,Biotechnology,Healthcare
"Rhythm Pharmaceuticals, Inc.","Clinical Project Manager
2 Salaries submitted",190,RYTM,Biotechnology,Healthcare
"Rhythm Pharmaceuticals, Inc.","Director
2 Salaries submitted",350,RYTM,Biotechnology,Healthcare
"Rhythm Pharmaceuticals, Inc.","Director, Field Medical
1 Salaries submitted",275,RYTM,Biotechnology,Healthcare
"Rhythm Pharmaceuticals, Inc.","Manager, IT Operations
1 Salaries submitted",215,RYTM,Biotechnology,Healthcare
"Rhythm Pharmaceuticals, Inc.","Associate Director
1 Salaries submitted",279,RYTM,Biotechnology,Healthcare
"Rhythm Pharmaceuticals, Inc.","Senior Manager
1 Salaries submitted",254,RYTM,Biotechnology,Healthcare
"Rhythm Pharmaceuticals, Inc.","Vice President Research
1 Salaries submitted",482,RYTM,Biotechnology,Healthcare
"Rhythm Pharmaceuticals, Inc.","Sr. Talent Acquisition Partner
1 Salaries submitted",158,RYTM,Biotechnology,Healthcare
